order_id,ship_postal_code,ship_address,freight,order_date,ship_region,ship_city,shipped_date,ship_name,employee_id,ship_country,required_date,customer_id,ship_via
10599,EC2 5NT,Fauntleroy Circus,29.9799995,1997-07-15,SP,London,1997-07-21,B's Beverages,6,UK,1997-08-26,BSBEV,3
10600,97827,City Center Plaza 516 Main St.,45.1300011,1997-07-16,OR,Elgin,1997-07-21,Hungry Coyote Import Store,4,USA,1997-08-13,HUNGC,1
10601,5022,Carrera 22 con Ave. Carlos Soublette #8-35,58.2999992,1997-07-16,Táchira,San Cristóbal,1997-07-22,HILARION-Abastos,7,Venezuela,1997-08-27,HILAA,1
10602,8200,Smagsloget 45,2.92000008,1997-07-17,SP,Århus,1997-07-22,Vaffeljernet,8,Denmark,1997-08-14,VAFFE,2
10603,83720,187 Suffolk Ln.,48.7700005,1997-07-18,ID,Boise,1997-08-08,Save-a-lot Markets,8,USA,1997-08-15,SAVEA,2
10604,1675,Jardim das rosas n. 32,7.46000004,1997-07-18,SP,Lisboa,1997-07-29,Furia Bacalhau e Frutos do Mar,1,Portugal,1997-08-15,FURIB,1
10605,H1J 1C3,43 rue St. Laurent,379.130005,1997-07-21,Québec,Montréal,1997-07-29,Mère Paillarde,1,Canada,1997-08-18,MEREP,2
10606,05634-030,"Av. Inês de Castro, 414",79.4000015,1997-07-22,SP,Sao Paulo,1997-07-31,Tradiçao Hipermercados,4,Brazil,1997-08-19,TRADH,3
10607,83720,187 Suffolk Ln.,200.240005,1997-07-22,ID,Boise,1997-07-25,Save-a-lot Markets,5,USA,1997-08-19,SAVEA,1
10608,44087,Luisenstr. 48,27.7900009,1997-07-23,SP,Münster,1997-08-01,Toms Spezialitäten,4,Germany,1997-08-20,TOMSP,2
10609,44000,"67, rue des Cinquante Otages",1.85000002,1997-07-24,SP,Nantes,1997-07-30,Du monde entier,7,France,1997-08-21,DUMON,2
10610,31000,1 rue Alsace-Lorraine,26.7800007,1997-07-25,SP,Toulouse,1997-08-06,La maison d'Asie,8,France,1997-08-22,LAMAI,1
10611,01-012,ul. Filtrowa 68,80.6500015,1997-07-25,SP,Warszawa,1997-08-01,Wolski Zajazd,6,Poland,1997-08-22,WOLZA,2
10612,83720,187 Suffolk Ln.,544.080017,1997-07-28,ID,Boise,1997-08-01,Save-a-lot Markets,1,USA,1997-08-25,SAVEA,2
10613,5022,Carrera 22 con Ave. Carlos Soublette #8-35,8.10999966,1997-07-29,Táchira,San Cristóbal,1997-08-01,HILARION-Abastos,4,Venezuela,1997-08-26,HILAA,2
10614,68306,Forsterstr. 57,1.92999995,1997-07-29,SP,Mannheim,1997-08-01,Blauer See Delikatessen,8,Germany,1997-08-26,BLAUS,3
10615,21240,Keskuskatu 45,0.75,1997-07-30,SP,Helsinki,1997-08-06,Wilman Kala,2,Finland,1997-08-27,WILMK,3
10616,97403,2732 Baker Blvd.,116.529999,1997-07-31,OR,Eugene,1997-08-05,Great Lakes Food Market,1,USA,1997-08-28,GREAL,2
10617,97403,2732 Baker Blvd.,18.5300007,1997-07-31,OR,Eugene,1997-08-04,Great Lakes Food Market,4,USA,1997-08-28,GREAL,2
10618,H1J 1C3,43 rue St. Laurent,154.679993,1997-08-01,Québec,Montréal,1997-08-08,Mère Paillarde,1,Canada,1997-09-12,MEREP,1
10619,H1J 1C3,43 rue St. Laurent,91.0500031,1997-08-04,Québec,Montréal,1997-08-07,Mère Paillarde,3,Canada,1997-09-01,MEREP,3
10620,V3F 2K1,2319 Elm St.,0.939999998,1997-08-05,BC,Vancouver,1997-08-14,Laughing Bacchus Wine Cellars,2,Canada,1997-09-02,LAUGB,3
10621,PO31 7PJ,Garden House Crowther Way,23.7299995,1997-08-05,Isle of Wight,Cowes,1997-08-11,Island Trading,4,UK,1997-09-02,ISLAT,2
10622,02389-890,"Av. Copacabana, 267",50.9700012,1997-08-06,RJ,Rio de Janeiro,1997-08-11,Ricardo Adocicados,4,Brazil,1997-09-03,RICAR,3
10623,80805,Berliner Platz 43,97.1800003,1997-08-07,SP,München,1997-08-12,Frankenversand,8,Germany,1997-09-04,FRANK,2
10624,59801,55 Grizzly Peak Rd.,94.8000031,1997-08-07,MT,Butte,1997-08-19,The Cracker Box,4,USA,1997-09-04,THECR,2
10625,05021,Avda. de la Constitución 2222,43.9000015,1997-08-08,SP,México D.F.,1997-08-14,Ana Trujillo Emparedados y helados,3,Mexico,1997-09-05,ANATR,1
10626,S-958 22,Berguvsvägen  8,138.690002,1997-08-11,SP,Luleå,1997-08-20,Berglunds snabbköp,1,Sweden,1997-09-08,BERGS,2
10627,83720,187 Suffolk Ln.,107.459999,1997-08-11,ID,Boise,1997-08-21,Save-a-lot Markets,8,USA,1997-09-22,SAVEA,3
10628,67000,"24, place Kléber",30.3600006,1997-08-12,SP,Strasbourg,1997-08-20,Blondel père et fils,4,France,1997-09-09,BLONP,3
10629,41101,"C/ Romero, 33",85.4599991,1997-08-12,SP,Sevilla,1997-08-20,Godos Cocina Típica,4,Spain,1997-09-09,GODOS,3
10630,14776,Maubelstr. 90,32.3499985,1997-08-13,SP,Brandenburg,1997-08-19,Königlich Essen,1,Germany,1997-09-10,KOENE,2
10631,31000,1 rue Alsace-Lorraine,0.870000005,1997-08-14,SP,Toulouse,1997-08-15,La maison d'Asie,8,France,1997-09-11,LAMAI,1
10632,70563,Adenauerallee 900,41.3800011,1997-08-14,SP,Stuttgart,1997-08-19,Die Wandernde Kuh,8,Germany,1997-09-11,WANDK,1
10633,8010,Kirchgasse 6,477.899994,1997-08-15,SP,Graz,1997-08-18,Ernst Handel,7,Austria,1997-09-12,ERNSH,3
10634,59000,"184, chaussée de Tournai",487.380005,1997-08-15,SP,Lille,1997-08-21,Folies gourmandes,4,France,1997-09-12,FOLIG,3
10635,24100,Via Ludovico il Moro 22,47.4599991,1997-08-18,SP,Bergamo,1997-08-21,Magazzini Alimentari Riuniti,8,Italy,1997-09-15,MAGAA,3
10636,90110,Torikatu 38,1.14999998,1997-08-19,SP,Oulu,1997-08-26,Wartian Herkku,4,Finland,1997-09-16,WARTH,1
10637,05487-020,"Alameda dos Canàrios, 891",201.289993,1997-08-19,SP,Sao Paulo,1997-08-26,Queen Cozinha,6,Brazil,1997-09-16,QUEEN,1
10638,4980,Ave. 5 de Mayo Porlamar,158.440002,1997-08-20,Nueva Esparta,I. de Margarita,1997-09-01,LINO-Delicateses,3,Venezuela,1997-09-17,LINOD,1
10639,4110,Erling Skakkes gate 78,38.6399994,1997-08-20,SP,Stavern,1997-08-27,Santé Gourmet,7,Norway,1997-09-17,SANTG,3
10640,70563,Adenauerallee 900,23.5499992,1997-08-21,SP,Stuttgart,1997-08-28,Die Wandernde Kuh,4,Germany,1997-09-18,WANDK,1
10641,5022,Carrera 22 con Ave. Carlos Soublette #8-35,179.610001,1997-08-22,Táchira,San Cristóbal,1997-08-26,HILARION-Abastos,4,Venezuela,1997-09-19,HILAA,2
10642,1734,Vinbæltet 34,41.8899994,1997-08-22,SP,Kobenhavn,1997-09-05,Simons bistro,7,Denmark,1997-09-19,SIMOB,3
10643,12209,Obere Str. 57,29.4599991,1997-08-25,SP,Berlin,1997-09-02,Alfreds Futterkiste,6,Germany,1997-09-22,ALFKI,1
10644,08737-363,"Rua do Mercado, 12",0.140000001,1997-08-25,SP,Resende,1997-09-01,Wellington Importadora,3,Brazil,1997-09-22,WELLI,2
10645,05454-876,"Rua do Paço, 67",12.4099998,1997-08-26,RJ,Rio de Janeiro,1997-09-02,Hanari Carnes,4,Brazil,1997-09-23,HANAR,1
10646,83720,8 Johnstown Road,142.330002,1997-08-27,Co. Cork,Cork,1997-09-03,Hungry Owl All-Night Grocers,9,Ireland,1997-10-08,HUNGO,3
10647,02389-673,"Rua da Panificadora, 12",45.5400009,1997-08-27,RJ,Rio de Janeiro,1997-09-03,Que Delícia,4,Brazil,1997-09-10,QUEDE,2
10648,02389-890,"Av. Copacabana, 267",14.25,1997-08-28,RJ,Rio de Janeiro,1997-09-09,Ricardo Adocicados,5,Brazil,1997-10-09,RICAR,2
10649,B-1180,Rue Joseph-Bens 532,6.19999981,1997-08-28,SP,Bruxelles,1997-08-29,Maison Dewey,5,Belgium,1997-09-25,MAISD,3
10650,05442-030,"Rua Orós, 92",176.809998,1997-08-29,SP,Sao Paulo,1997-09-03,Familia Arquibaldo,5,Brazil,1997-09-26,FAMIA,3
10651,70563,Adenauerallee 900,20.6000004,1997-09-01,SP,Stuttgart,1997-09-11,Die Wandernde Kuh,8,Germany,1997-09-29,WANDK,2
10652,04876-786,"Av. Brasil, 442",7.13999987,1997-09-01,SP,Campinas,1997-09-08,Gourmet Lanchonetes,4,Brazil,1997-09-29,GOURL,2
10653,80805,Berliner Platz 43,93.25,1997-09-02,SP,München,1997-09-19,Frankenversand,1,Germany,1997-09-30,FRANK,1
10654,S-958 22,Berguvsvägen  8,55.2599983,1997-09-02,SP,Luleå,1997-09-11,Berglunds snabbköp,5,Sweden,1997-09-30,BERGS,1
10655,42100,Strada Provinciale 124,4.40999985,1997-09-03,SP,Reggio Emilia,1997-09-11,Reggiani Caseifici,1,Italy,1997-10-01,REGGC,2
10656,97403,2732 Baker Blvd.,57.1500015,1997-09-04,OR,Eugene,1997-09-10,Great Lakes Food Market,6,USA,1997-10-02,GREAL,1
10657,83720,187 Suffolk Ln.,352.690002,1997-09-04,ID,Boise,1997-09-15,Save-a-lot Markets,2,USA,1997-10-02,SAVEA,2
10658,01307,Taucherstraße 10,364.149994,1997-09-05,SP,Cunewalde,1997-09-08,QUICK-Stop,4,Germany,1997-10-03,QUICK,1
10659,05487-020,"Alameda dos Canàrios, 891",105.809998,1997-09-05,SP,Sao Paulo,1997-09-10,Queen Cozinha,7,Brazil,1997-10-03,QUEEN,2
10660,97827,City Center Plaza 516 Main St.,111.290001,1997-09-08,OR,Elgin,1997-10-15,Hungry Coyote Import Store,8,USA,1997-10-06,HUNGC,1
10661,83720,8 Johnstown Road,17.5499992,1997-09-09,Co. Cork,Cork,1997-09-15,Hungry Owl All-Night Grocers,7,Ireland,1997-10-07,HUNGO,3
10662,97219,89 Chiaroscuro Rd.,1.27999997,1997-09-09,OR,Portland,1997-09-18,Lonesome Pine Restaurant,3,USA,1997-10-07,LONEP,2
10663,13008,"12, rue des Bouchers",113.150002,1997-09-10,SP,Marseille,1997-10-03,Bon app',2,France,1997-09-24,BONAP,2
10664,1675,Jardim das rosas n. 32,1.26999998,1997-09-10,SP,Lisboa,1997-09-19,Furia Bacalhau e Frutos do Mar,1,Portugal,1997-10-08,FURIB,3
10665,97219,89 Chiaroscuro Rd.,26.3099995,1997-09-11,OR,Portland,1997-09-17,Lonesome Pine Restaurant,1,USA,1997-10-09,LONEP,2
10666,1204,Starenweg 5,232.419998,1997-09-12,SP,Genève,1997-09-22,Richter Supermarkt,7,Switzerland,1997-10-10,RICSU,2
10667,8010,Kirchgasse 6,78.0899963,1997-09-12,SP,Graz,1997-09-19,Ernst Handel,7,Austria,1997-10-10,ERNSH,1
10668,70563,Adenauerallee 900,47.2200012,1997-09-15,SP,Stuttgart,1997-09-23,Die Wandernde Kuh,1,Germany,1997-10-13,WANDK,2
10669,1734,Vinbæltet 34,24.3899994,1997-09-15,SP,Kobenhavn,1997-09-22,Simons bistro,2,Denmark,1997-10-13,SIMOB,1
10670,80805,Berliner Platz 43,203.479996,1997-09-16,SP,München,1997-09-18,Frankenversand,4,Germany,1997-10-14,FRANK,1
10671,44000,"54, rue Royale",30.3400002,1997-09-17,SP,Nantes,1997-09-24,France restauration,1,France,1997-10-15,FRANR,1
10672,S-958 22,Berguvsvägen  8,95.75,1997-09-17,SP,Luleå,1997-09-26,Berglunds snabbköp,9,Sweden,1997-10-01,BERGS,2
10673,21240,Keskuskatu 45,22.7600002,1997-09-18,SP,Helsinki,1997-09-19,Wilman Kala,2,Finland,1997-10-16,WILMK,1
10674,PO31 7PJ,Garden House Crowther Way,0.899999976,1997-09-18,Isle of Wight,Cowes,1997-09-30,Island Trading,4,UK,1997-10-16,ISLAT,2
10675,80805,Berliner Platz 43,31.8500004,1997-09-19,SP,München,1997-09-23,Frankenversand,5,Germany,1997-10-17,FRANK,2
10676,05033,Avda. Azteca 123,2.00999999,1997-09-22,SP,México D.F.,1997-09-29,Tortuga Restaurante,2,Mexico,1997-10-20,TORTU,2
10677,05023,Mataderos  2312,4.03000021,1997-09-22,SP,México D.F.,1997-09-26,Antonio Moreno Taquería,1,Mexico,1997-10-20,ANTON,3
10678,83720,187 Suffolk Ln.,388.980011,1997-09-23,ID,Boise,1997-10-16,Save-a-lot Markets,7,USA,1997-10-21,SAVEA,3
10679,67000,"24, place Kléber",27.9400005,1997-09-23,SP,Strasbourg,1997-09-30,Blondel père et fils,8,France,1997-10-21,BLONP,3
10680,99508,2743 Bering St.,26.6100006,1997-09-24,AK,Anchorage,1997-09-26,Old World Delicatessen,1,USA,1997-10-22,OLDWO,1
10681,97403,2732 Baker Blvd.,76.1299973,1997-09-25,OR,Eugene,1997-09-30,Great Lakes Food Market,3,USA,1997-10-23,GREAL,3
10682,05023,Mataderos  2312,36.1300011,1997-09-25,SP,México D.F.,1997-10-01,Antonio Moreno Taquería,3,Mexico,1997-10-23,ANTON,2
10683,44000,"67, rue des Cinquante Otages",4.4000001,1997-09-26,SP,Nantes,1997-10-01,Du monde entier,2,France,1997-10-24,DUMON,1
10684,50739,Mehrheimerstr. 369,145.630005,1997-09-26,SP,Köln,1997-09-30,Ottilies Käseladen,3,Germany,1997-10-24,OTTIK,1
10685,04876-786,"Av. Brasil, 442",33.75,1997-09-29,SP,Campinas,1997-10-03,Gourmet Lanchonetes,4,Brazil,1997-10-13,GOURL,2
10686,5020,Geislweg 14,96.5,1997-09-30,SP,Salzburg,1997-10-08,Piccolo und mehr,2,Austria,1997-10-28,PICCO,1
10687,83720,8 Johnstown Road,296.429993,1997-09-30,Co. Cork,Cork,1997-10-30,Hungry Owl All-Night Grocers,9,Ireland,1997-10-28,HUNGO,2
10688,8200,Smagsloget 45,299.089996,1997-10-01,SP,Århus,1997-10-07,Vaffeljernet,4,Denmark,1997-10-15,VAFFE,2
10689,S-958 22,Berguvsvägen  8,13.4200001,1997-10-01,SP,Luleå,1997-10-07,Berglunds snabbköp,1,Sweden,1997-10-29,BERGS,2
10690,05454-876,"Rua do Paço, 67",15.8000002,1997-10-02,RJ,Rio de Janeiro,1997-10-03,Hanari Carnes,1,Brazil,1997-10-30,HANAR,1
10691,01307,Taucherstraße 10,810.049988,1997-10-03,SP,Cunewalde,1997-10-22,QUICK-Stop,2,Germany,1997-11-14,QUICK,2
10692,12209,Obere Str. 57,61.0200005,1997-10-03,SP,Berlin,1997-10-13,Alfred's Futterkiste,4,Germany,1997-10-31,ALFKI,2
10693,98124,1029 - 12th Ave. S.,139.339996,1997-10-06,WA,Seattle,1997-10-10,White Clover Markets,3,USA,1997-10-20,WHITC,3
10694,01307,Taucherstraße 10,398.359985,1997-10-06,SP,Cunewalde,1997-10-09,QUICK-Stop,8,Germany,1997-11-03,QUICK,3
10695,21240,Keskuskatu 45,16.7199993,1997-10-07,SP,Helsinki,1997-10-14,Wilman Kala,7,Finland,1997-11-18,WILMK,1
10696,98124,1029 - 12th Ave. S.,102.550003,1997-10-08,WA,Seattle,1997-10-14,White Clover Markets,8,USA,1997-11-19,WHITC,3
10697,4980,Ave. 5 de Mayo Porlamar,45.5200005,1997-10-08,Nueva Esparta,I. de Margarita,1997-10-14,LINO-Delicateses,3,Venezuela,1997-11-05,LINOD,1
10698,8010,Kirchgasse 6,272.470001,1997-10-09,SP,Graz,1997-10-17,Ernst Handel,4,Austria,1997-11-06,ERNSH,1
10699,04179,Heerstr. 22,0.579999983,1997-10-09,SP,Leipzig,1997-10-13,Morgenstern Gesundkost,3,Germany,1997-11-06,MORGK,3
10700,83720,187 Suffolk Ln.,65.0999985,1997-10-10,ID,Boise,1997-10-16,Save-a-lot Markets,3,USA,1997-11-07,SAVEA,1
10701,83720,8 Johnstown Road,220.309998,1997-10-13,Co. Cork,Cork,1997-10-15,Hungry Owl All-Night Grocers,6,Ireland,1997-10-27,HUNGO,3
10702,12209,Obere Str. 57,23.9400005,1997-10-13,SP,Berlin,1997-10-21,Alfred's Futterkiste,4,Germany,1997-11-24,ALFKI,1
10703,S-844 67,Åkergatan 24,152.300003,1997-10-14,SP,Bräcke,1997-10-20,Folk och fä HB,6,Sweden,1997-11-11,FOLKO,2
10704,05487-020,"Alameda dos Canàrios, 891",4.78000021,1997-10-14,SP,Sao Paulo,1997-11-07,Queen Cozinha,6,Brazil,1997-11-11,QUEEN,1
10705,5022,Carrera 22 con Ave. Carlos Soublette #8-35,3.51999998,1997-10-15,Táchira,San Cristóbal,1997-11-18,HILARION-Abastos,9,Venezuela,1997-11-12,HILAA,2
10706,99508,2743 Bering St.,135.630005,1997-10-16,AK,Anchorage,1997-10-21,Old World Delicatessen,8,USA,1997-11-13,OLDWO,3
10707,CO7 6JX,Brook Farm Stratford St. Mary,21.7399998,1997-10-16,Essex,Colchester,1997-10-23,Around the Horn,4,UK,1997-10-30,AROUT,3
10708,97201,89 Jefferson Way Suite 2,2.96000004,1997-10-17,OR,Portland,1997-11-05,The Big Cheese,6,USA,1997-11-28,THEBI,2
10709,04876-786,"Av. Brasil, 442",210.800003,1997-10-17,SP,Campinas,1997-11-20,Gourmet Lanchonetes,1,Brazil,1997-11-14,GOURL,3
10710,10100,Via Monte Bianco 34,4.98000002,1997-10-20,SP,Torino,1997-10-23,Franchi S.p.A.,1,Italy,1997-11-17,FRANS,1
10711,83720,187 Suffolk Ln.,52.4099998,1997-10-21,ID,Boise,1997-10-29,Save-a-lot Markets,5,USA,1997-12-02,SAVEA,2
10712,83720,8 Johnstown Road,89.9300003,1997-10-21,Co. Cork,Cork,1997-10-31,Hungry Owl All-Night Grocers,3,Ireland,1997-11-18,HUNGO,1
10713,83720,187 Suffolk Ln.,167.050003,1997-10-22,ID,Boise,1997-10-24,Save-a-lot Markets,1,USA,1997-11-19,SAVEA,1
10714,83720,187 Suffolk Ln.,24.4899998,1997-10-22,ID,Boise,1997-10-27,Save-a-lot Markets,5,USA,1997-11-19,SAVEA,3
10715,13008,"12, rue des Bouchers",63.2000008,1997-10-23,SP,Marseille,1997-10-29,Bon app',3,France,1997-11-06,BONAP,1
10716,1010,Av. del Libertador 900,22.5699997,1997-10-24,SP,Buenos Aires,1997-10-27,Rancho grande,4,Argentina,1997-11-21,RANCH,2
10717,80805,Berliner Platz 43,59.25,1997-10-24,SP,München,1997-10-29,Frankenversand,1,Germany,1997-11-21,FRANK,2
10718,14776,Maubelstr. 90,170.880005,1997-10-27,SP,Brandenburg,1997-10-29,Königlich Essen,1,Germany,1997-11-24,KOENE,3
10719,94117,87 Polk St. Suite 5,51.4399986,1997-10-27,CA,San Francisco,1997-11-05,Let's Stop N Shop,8,USA,1997-11-24,LETSS,2
10720,02389-673,"Rua da Panificadora, 12",9.52999973,1997-10-28,RJ,Rio de Janeiro,1997-11-05,Que Delícia,8,Brazil,1997-11-11,QUEDE,2
10721,01307,Taucherstraße 10,48.9199982,1997-10-29,SP,Cunewalde,1997-10-31,QUICK-Stop,5,Germany,1997-11-26,QUICK,3
10722,83720,187 Suffolk Ln.,74.5800018,1997-10-29,ID,Boise,1997-11-04,Save-a-lot Markets,8,USA,1997-12-10,SAVEA,1
10723,98124,1029 - 12th Ave. S.,21.7199993,1997-10-30,WA,Seattle,1997-11-25,White Clover Markets,3,USA,1997-11-27,WHITC,1
10724,H1J 1C3,43 rue St. Laurent,57.75,1997-10-30,Québec,Montréal,1997-11-05,Mère Paillarde,8,Canada,1997-12-11,MEREP,2
10725,05442-030,"Rua Orós, 92",10.8299999,1997-10-31,SP,Sao Paulo,1997-11-05,Familia Arquibaldo,4,Brazil,1997-11-28,FAMIA,3
10726,WX3 6FW,35 King George,16.5599995,1997-11-03,SP,London,1997-12-05,Eastern Connection,4,UK,1997-11-17,EASTC,1
10727,42100,Strada Provinciale 124,89.9000015,1997-11-03,SP,Reggio Emilia,1997-12-05,Reggiani Caseifici,2,Italy,1997-12-01,REGGC,1
10728,05487-020,"Alameda dos Canàrios, 891",58.3300018,1997-11-04,SP,Sao Paulo,1997-11-11,Queen Cozinha,4,Brazil,1997-12-02,QUEEN,2
10729,4980,Ave. 5 de Mayo Porlamar,141.059998,1997-11-04,Nueva Esparta,I. de Margarita,1997-11-14,LINO-Delicateses,8,Venezuela,1997-12-16,LINOD,3
10730,13008,"12, rue des Bouchers",20.1200008,1997-11-05,SP,Marseille,1997-11-14,Bon app',5,France,1997-12-03,BONAP,1
10731,3012,Hauptstr. 31,96.6500015,1997-11-06,SP,Bern,1997-11-14,Chop-suey Chinese,7,Switzerland,1997-12-04,CHOPS,1
10732,13008,"12, rue des Bouchers",16.9699993,1997-11-06,SP,Marseille,1997-11-07,Bon app',3,France,1997-12-04,BONAP,1
10733,S-958 22,Berguvsvägen  8,110.110001,1997-11-07,SP,Luleå,1997-11-10,Berglunds snabbköp,1,Sweden,1997-12-05,BERGS,3
10734,04876-786,"Av. Brasil, 442",1.63,1997-11-07,SP,Campinas,1997-11-12,Gourmet Lanchonetes,2,Brazil,1997-12-05,GOURL,3
10735,94117,87 Polk St. Suite 5,45.9700012,1997-11-10,CA,San Francisco,1997-11-21,Let's Stop N Shop,6,USA,1997-12-08,LETSS,2
10736,83720,8 Johnstown Road,44.0999985,1997-11-11,Co. Cork,Cork,1997-11-21,Hungry Owl All-Night Grocers,9,Ireland,1997-12-09,HUNGO,2
10737,51100,59 rue de l'Abbaye,7.78999996,1997-11-11,SP,Reims,1997-11-18,Vins et alcools Chevalier,2,France,1997-12-09,VINET,2
10738,75016,"25, rue Lauriston",2.91000009,1997-11-12,SP,Paris,1997-11-18,Spécialités du monde,2,France,1997-12-10,SPECD,1
10739,51100,59 rue de l'Abbaye,11.0799999,1997-11-12,SP,Reims,1997-11-17,Vins et alcools Chevalier,3,France,1997-12-10,VINET,3
10740,98124,1029 - 12th Ave. S.,81.8799973,1997-11-13,WA,Seattle,1997-11-25,White Clover Markets,4,USA,1997-12-11,WHITC,2
10741,CO7 6JX,Brook Farm Stratford St. Mary,10.96,1997-11-14,Essex,Colchester,1997-11-18,Around the Horn,4,UK,1997-11-28,AROUT,3
10742,T2F 8M4,23 Tsawassen Blvd.,243.729996,1997-11-14,BC,Tsawassen,1997-11-18,Bottom-Dollar Markets,3,Canada,1997-12-12,BOTTM,3
10743,CO7 6JX,Brook Farm Stratford St. Mary,23.7199993,1997-11-17,Essex,Colchester,1997-11-21,Around the Horn,1,UK,1997-12-15,AROUT,2
10744,8200,Smagsloget 45,69.1900024,1997-11-17,SP,Århus,1997-11-24,Vaffeljernet,6,Denmark,1997-12-15,VAFFE,1
10745,01307,Taucherstraße 10,3.51999998,1997-11-18,SP,Cunewalde,1997-11-27,QUICK-Stop,9,Germany,1997-12-16,QUICK,1
10746,3012,Hauptstr. 31,31.4300003,1997-11-19,SP,Bern,1997-11-21,Chop-suey Chinese,1,Switzerland,1997-12-17,CHOPS,3
10747,5020,Geislweg 14,117.330002,1997-11-19,SP,Salzburg,1997-11-26,Piccolo und mehr,6,Austria,1997-12-17,PICCO,1
10748,83720,187 Suffolk Ln.,232.550003,1997-11-20,ID,Boise,1997-11-28,Save-a-lot Markets,3,USA,1997-12-18,SAVEA,1
10749,PO31 7PJ,Garden House Crowther Way,61.5299988,1997-11-20,Isle of Wight,Cowes,1997-12-19,Island Trading,4,UK,1997-12-18,ISLAT,2
10750,90110,Torikatu 38,79.3000031,1997-11-21,SP,Oulu,1997-11-24,Wartian Herkku,9,Finland,1997-12-19,WARTH,1
10751,1204,Starenweg 5,130.789993,1997-11-24,SP,Genève,1997-12-03,Richter Supermarkt,3,Switzerland,1997-12-22,RICSU,3
10752,SW7 1RZ,South House 300 Queensbridge,1.38999999,1997-11-24,SP,London,1997-11-28,North/South,2,UK,1997-12-22,NORTS,3
10753,10100,Via Monte Bianco 34,7.69999981,1997-11-25,SP,Torino,1997-11-27,Franchi S.p.A.,3,Italy,1997-12-23,FRANS,1
10754,24100,Via Ludovico il Moro 22,2.38000011,1997-11-25,SP,Bergamo,1997-11-27,Magazzini Alimentari Riuniti,6,Italy,1997-12-23,MAGAA,3
10755,13008,"12, rue des Bouchers",16.7099991,1997-11-26,SP,Marseille,1997-11-28,Bon app',4,France,1997-12-24,BONAP,2
10756,82520,P.O. Box 555,73.2099991,1997-11-27,WY,Lander,1997-12-02,Split Rail Beer & Ale,8,USA,1997-12-25,SPLIR,2
10757,83720,187 Suffolk Ln.,8.18999958,1997-11-27,ID,Boise,1997-12-15,Save-a-lot Markets,6,USA,1997-12-25,SAVEA,1
10758,1204,Starenweg 5,138.169998,1997-11-28,SP,Genève,1997-12-04,Richter Supermarkt,3,Switzerland,1997-12-26,RICSU,3
10759,05021,Avda. de la Constitución 2222,11.9899998,1997-11-28,SP,México D.F.,1997-12-12,Ana Trujillo Emparedados y helados,3,Mexico,1997-12-26,ANATR,3
10760,B-1180,Rue Joseph-Bens 532,155.639999,1997-12-01,SP,Bruxelles,1997-12-10,Maison Dewey,4,Belgium,1997-12-29,MAISD,1
10761,87110,2817 Milton Dr.,18.6599998,1997-12-02,NM,Albuquerque,1997-12-08,Rattlesnake Canyon Grocery,5,USA,1997-12-30,RATTC,2
10762,S-844 67,Åkergatan 24,328.73999,1997-12-02,SP,Bräcke,1997-12-09,Folk och fä HB,3,Sweden,1997-12-30,FOLKO,1
10763,59000,"184, chaussée de Tournai",37.3499985,1997-12-03,SP,Lille,1997-12-08,Folies gourmandes,3,France,1997-12-31,FOLIG,3
10764,8010,Kirchgasse 6,145.449997,1997-12-03,SP,Graz,1997-12-08,Ernst Handel,6,Austria,1997-12-31,ERNSH,3
10765,01307,Taucherstraße 10,42.7400017,1997-12-04,SP,Cunewalde,1997-12-09,QUICK-Stop,3,Germany,1998-01-01,QUICK,3
10766,50739,Mehrheimerstr. 369,157.550003,1997-12-05,SP,Köln,1997-12-09,Ottilies Käseladen,4,Germany,1998-01-02,OTTIK,1
10767,B-6000,"Boulevard Tirou, 255",1.59000003,1997-12-05,SP,Charleroi,1997-12-15,Suprêmes délices,4,Belgium,1998-01-02,SUPRD,3
10768,CO7 6JX,Brook Farm Stratford St. Mary,146.320007,1997-12-08,Essex,Colchester,1997-12-15,Around the Horn,3,UK,1998-01-05,AROUT,2
10769,8200,Smagsloget 45,65.0599976,1997-12-08,SP,Århus,1997-12-12,Vaffeljernet,3,Denmark,1998-01-05,VAFFE,1
10770,05454-876,"Rua do Paço, 67",5.32000017,1997-12-09,RJ,Rio de Janeiro,1997-12-17,Hanari Carnes,8,Brazil,1998-01-06,HANAR,3
10771,8010,Kirchgasse 6,11.1899996,1997-12-10,SP,Graz,1998-01-02,Ernst Handel,9,Austria,1998-01-07,ERNSH,2
10772,60528,Magazinweg 7,91.2799988,1997-12-10,SP,Frankfurt a.M.,1997-12-19,Lehmanns Marktstand,3,Germany,1998-01-07,LEHMS,2
10773,8010,Kirchgasse 6,96.4300003,1997-12-11,SP,Graz,1997-12-16,Ernst Handel,1,Austria,1998-01-08,ERNSH,3
10774,S-844 67,Åkergatan 24,48.2000008,1997-12-11,SP,Bräcke,1997-12-12,Folk och fä HB,4,Sweden,1997-12-25,FOLKO,1
10775,59801,55 Grizzly Peak Rd.,20.25,1997-12-12,MT,Butte,1997-12-26,The Cracker Box,7,USA,1998-01-09,THECR,1
10776,8010,Kirchgasse 6,351.529999,1997-12-15,SP,Graz,1997-12-18,Ernst Handel,1,Austria,1998-01-12,ERNSH,3
10777,04876-786,"Av. Brasil, 442",3.00999999,1997-12-15,SP,Campinas,1998-01-21,Gourmet Lanchonetes,7,Brazil,1997-12-29,GOURL,2
